ID,repository,directory,solution,language,name,description,runtime,testing,tests,is_aws,is_azure,is_gcp,provider_set
468010773/tests/integration/aliases/python/retype_component/step1/Pulumi.yaml,468010773,468010773/tests/integration/aliases/python/retype_component/step1,Pulumi,python,aliases_retype_component,A program that replaces a resource with a new name and alias.,python,,,0,0,0,
468010773/tests/integration/aliases/go/rename/step1/Pulumi.yaml,468010773,468010773/tests/integration/aliases/go/rename/step1,Pulumi,go,aliases_rename,A program that replaces a resource with a new name and alias.,go,,,0,0,0,
468010773/tests/integration/aliases/go/rename_component/step1/Pulumi.yaml,468010773,468010773/tests/integration/aliases/go/rename_component/step1,Pulumi,go,aliases_rename_component,A program that replaces a resource with a new name and alias.,go,,,0,0,0,
468010773/tests/integration/aliases/go/rename_component_and_child/step1/Pulumi.yaml,468010773,468010773/tests/integration/aliases/go/rename_component_and_child/step1,Pulumi,go,aliases_rename_component_and_child,A program that replaces a resource with a new name and alias.,go,,,0,0,0,
468010773/tests/integration/aliases/go/adopt_into_component/step1/Pulumi.yaml,468010773,468010773/tests/integration/aliases/go/adopt_into_component/step1,Pulumi,go,aliases_adopt_into_component,A program that replaces a resource with a new name and alias.,go,,,0,0,0,
468010773/tests/integration/aliases/go/retype_component/step1/Pulumi.yaml,468010773,468010773/tests/integration/aliases/go/retype_component/step1,Pulumi,go,aliases_retype_component,A program that replaces a resource with a new name and alias.,go,,,0,0,0,
468010773/tests/integration/aliases/nodejs/rename/step1/Pulumi.yaml,468010773,468010773/tests/integration/aliases/nodejs/rename/step1,Pulumi,typescript,aliases_rename,A program that replaces a resource with a new name and alias.,nodejs,,,0,0,0,
468010773/tests/integration/aliases/nodejs/rename_component/step1/Pulumi.yaml,468010773,468010773/tests/integration/aliases/nodejs/rename_component/step1,Pulumi,typescript,aliases_rename_component,A program that replaces a resource with a new name and alias.,nodejs,,,0,0,0,
468010773/tests/integration/aliases/nodejs/rename_component_and_child/step1/Pulumi.yaml,468010773,468010773/tests/integration/aliases/nodejs/rename_component_and_child/step1,Pulumi,typescript,aliases_rename_component_and_child,A program that replaces a resource with a new name and alias.,nodejs,,,0,0,0,
468010773/tests/integration/aliases/nodejs/adopt_into_component/step1/Pulumi.yaml,468010773,468010773/tests/integration/aliases/nodejs/adopt_into_component/step1,Pulumi,typescript,aliases_adopt_into_component,A program that replaces a resource with a new name and alias.,nodejs,,,0,0,0,
468010773/tests/integration/aliases/nodejs/retype_component/step1/Pulumi.yaml,468010773,468010773/tests/integration/aliases/nodejs/retype_component/step1,Pulumi,typescript,aliases_retype_component,A program that replaces a resource with a new name and alias.,nodejs,,,0,0,0,
468010773/tests/integration/delete_before_create/step1/Pulumi.yaml,468010773,468010773/tests/integration/delete_before_create/step1,Pulumi,typescript,delete_before_create,A program that tests the engine's ability to do delete-before-create replacement.,nodejs,,,0,0,0,
468010773/tests/integration/stack_component/dotnet_service_provider/Pulumi.yaml,468010773,468010773/tests/integration/stack_component/dotnet_service_provider,Pulumi,csharp,dotnet_service_provider,A stack component resolved using service provider.,dotnet,,,0,0,0,
468010773/tests/integration/stack_component/dotnet/Pulumi.yaml,468010773,468010773/tests/integration/stack_component/dotnet,Pulumi,csharp,stack_compoennt,A program that is defined as a Stack component.,dotnet,,,0,0,0,
468010773/tests/integration/query/step1/Pulumi.yaml,468010773,468010773/tests/integration/query/step1,Pulumi,typescript,depsteps,A program that inverts the dependency graph between two resources.,nodejs,,,0,0,0,
468010773/tests/integration/construct_component_methods/dotnet/Pulumi.yaml,468010773,468010773/tests/integration/construct_component_methods/dotnet,Pulumi,csharp,construct_component_methods_dotnet,A program that constructs remote component resources with methods.,dotnet,,,0,0,0,
468010773/tests/integration/construct_component_methods/python/Pulumi.yaml,468010773,468010773/tests/integration/construct_component_methods/python,Pulumi,python,construct_component_methods_py,A program that constructs remote component resources with methods.,python,,,0,0,0,
468010773/tests/integration/construct_component_methods/go/Pulumi.yaml,468010773,468010773/tests/integration/construct_component_methods/go,Pulumi,go,construct_component_methods_go,A program that constructs remote component resources with methods.,go,,,0,0,0,
468010773/tests/integration/construct_component_methods/nodejs/Pulumi.yaml,468010773,468010773/tests/integration/construct_component_methods/nodejs,Pulumi,typescript,construct_component_methods_nodejs,A program that constructs remote component resources with methods.,nodejs,,,0,0,0,
468010773/tests/integration/stack_project_name/Pulumi.yaml,468010773,468010773/tests/integration/stack_project_name,Pulumi,typescript,stack_project_name,A program that uses stack and project name.,nodejs,,,0,0,0,
468010773/tests/integration/stack_dependencies/Pulumi.yaml,468010773,468010773/tests/integration/stack_dependencies,Pulumi,typescript,stack_dependencies,"A program that has dependent resources that are saved in the checkpoint file.
",nodejs,,,0,0,0,
468010773/tests/integration/secret_outputs/python/Pulumi.yaml,468010773,468010773/tests/integration/secret_outputs/python,Pulumi,python,secret-outputs-py,A simple Python program that tests secret outputs,python,,,0,0,0,
468010773/tests/integration/secret_outputs/nodejs/Pulumi.yaml,468010773,468010773/tests/integration/secret_outputs/nodejs,Pulumi,typescript,secret-outputs,A minimal TypeScript Pulumi program,nodejs,,,0,0,0,
468010773/tests/integration/empty/gorun_main/Pulumi.yaml,468010773,468010773/tests/integration/empty/gorun_main/gorun_main_src,Pulumi,go,emptygorunmain,An empty Go Pulumi program.,go,,,0,0,0,
468010773/tests/integration/empty/dotnet/Pulumi.yaml,468010773,468010773/tests/integration/empty/dotnet,Pulumi,csharp,emptydotnet,An empty .NET Pulumi program.,dotnet,,,0,0,0,
468010773/tests/integration/empty/gorun/Pulumi.yaml,468010773,468010773/tests/integration/empty/gorun,Pulumi,go,emptygorun,An empty Go Pulumi program.,go,,,0,0,0,
468010773/tests/integration/empty/python/Pulumi.yaml,468010773,468010773/tests/integration/empty/python,Pulumi,python,emptypy,An empty Python Pulumi program.,python,,,0,0,0,
468010773/tests/integration/empty/go/Pulumi.yaml,468010773,468010773/tests/integration/empty/go,Pulumi,go,emptygo,An empty Go Pulumi program.,go,,,0,0,0,
468010773/tests/integration/empty/nodejs/Pulumi.yaml,468010773,468010773/tests/integration/empty/nodejs,Pulumi,typescript,emptyjs,An empty Node.js Pulumi program.,nodejs,,,0,0,0,
468010773/tests/integration/partial_values/python/Pulumi.yaml,468010773,468010773/tests/integration/partial_values/python,Pulumi,python,dynamic_py,A simple Python program that uses dynamic providers.,python,,,0,0,0,
468010773/tests/integration/partial_values/nodejs/Pulumi.yaml,468010773,468010773/tests/integration/partial_values/nodejs,Pulumi,typescript,protect_resources,A program that ensures we cannot delete protected resources.,nodejs,,,0,0,0,
467937785/cdktf.json,467937785,467937785,CDKTF,typescript,,,TypeScript,,,0,0,0,
348698887/Cloud-Development-Kits-Research-Triangle-PowerShell-Users-Group/AKS/Pulumi.yaml,348698887,348698887/Cloud-Development-Kits-Research-Triangle-PowerShell-Users-Group/AKS,Pulumi,python,AKS,A program to create an AKS cluster,python,,,0,0,0,
352634061/FantasticBike.Infra/Pulumi.yaml,352634061,352634061/FantasticBike.Infra,Pulumi,csharp,FantasticBike.Infra,Fantastic Bike,dotnet,,,0,0,0,
463612597/my-second-app/Pulumi.yaml,463612597,463612597/my-second-app,Pulumi,typescript,my-second-app,A minimal TypeScript Pulumi program,nodejs,,,0,0,0,
463612597/my-first-app/Pulumi.yaml,463612597,463612597/my-first-app,Pulumi,typescript,my-first-app,A minimal TypeScript Pulumi program,nodejs,,,0,0,0,
335261810/cdktf.json,335261810,335261810,CDKTF,typescript,,,typescript,,,0,0,0,
